HANDLER_ID,REPORT_CYCLE,BR_GENERATOR,BR_TSDF,BR_GENERATE_TONS,BR_MANAGE_TONS,BR_SHIP_TONS,BR_RECEIVE_TONS,HD_GENERATOR,HD_GENERATOR_CONF,HD_TSDF,HD_TSDF_CONF
OHD004172623,2017,L,Y,15246.6449999,10593.2895,4702.286,0,L,FALSE,Y,FALSE
OHD004172623,2019,L,Y,14102.9005,10303.6645,3716.88,0,L,FALSE,Y,FALSE
OHD004172623,2021,L,Y,12367.4435,9255.1205,3716.2555,0,L,FALSE,Y,FALSE
OHD004172623,2023,L,Y,11613.3445,8551.732,2943.484,0,L,FALSE,Y,FALSE
OHD004173027,2015,L,N,113.25,0,113.25,0,L,FALSE,N,FALSE
OHD004173027,2017,L,N,178.6495,0,178.6495,0,L,FALSE,N,FALSE
OHD004173027,2019,L,N,103.118,0,103.118,0,L,FALSE,N,FALSE
OHD004173027,2021,L,N,73.98,0,73.98,0,L,FALSE,N,FALSE
OHD004173027,2023,L,N,44.958,0,44.958,0,L,FALSE,N,FALSE
OHD004176681,2015,L,N,21.7635,0,21.7635,0,L,FALSE,N,FALSE
OHD004176681,2017,L,N,27.8975,0,25.9475,0,L,FALSE,N,FALSE
OHD004176681,2019,L,N,26.593,0,26.593,0,L,FALSE,N,FALSE
OHD004176681,2021,L,N,27.687,0,27.687,0,L,FALSE,N,FALSE
OHD004176681,2023,L,N,25.711,0,25.711,0,L,FALSE,N,FALSE
OHD004183182,2015,L,N,256,0,256,0,L,FALSE,N,FALSE
OHD004183182,2017,L,N,215.225,0,215.225,0,L,FALSE,N,FALSE
OHD004183182,2019,L,N,255,0,255,0,L,FALSE,N,FALSE
OHD004183182,2021,L,N,216,0,216,0,L,FALSE,N,FALSE
OHD004183182,2023,L,N,210,0,210,0,L,FALSE,N,FALSE
OHD004187605,2015,L,N,96.98665,0,96.98665,0,L,FALSE,N,FALSE
OHD004187605,2017,L,N,49.115,0,49.115,0,L,FALSE,N,FALSE
OHD004187605,2019,L,N,61.09025,0,61.09025,0,L,FALSE,N,FALSE
OHD004187605,2021,L,N,41.5135071,0,40.9485071,0,L,FALSE,N,FALSE
OHD004187605,2023,L,N,25.56,0,25.56,0,L,FALSE,N,FALSE
OHD004189817,2015,L,N,436,0,436,0,L,FALSE,N,FALSE
OHD004189817,2017,L,N,633.85,0,633.85,0,L,FALSE,N,FALSE
OHD004189817,2019,L,N,478.35,0,478.35,0,L,FALSE,N,FALSE
OHD004189817,2021,L,N,365.97,0,365.97,0,L,FALSE,N,FALSE
OHD004189817,2023,L,N,492.17,0,492.17,0,L,FALSE,N,FALSE
OHD004190815,2015,L,N,17.9335,0,21.69,0,L,FALSE,N,FALSE
OHD004190815,2017,L,N,33.6655,0,33.6655,0,L,FALSE,N,FALSE
OHD004190815,2019,L,N,69.46,0,69.46,0,L,FALSE,N,FALSE
OHD004190815,2021,L,N,60.325,0,60.325,0,L,FALSE,N,FALSE
OHD004190815,2023,L,N,83.555,0,83.555,0,L,FALSE,N,FALSE
OHD004197257,2015,L,N,172.6285,0,172.6285,0,L,FALSE,N,FALSE
OHD004197257,2017,L,N,115.8035,0,115.8035,0,L,FALSE,N,FALSE
OHD004197257,2019,L,N,73.272,0,73.272,0,L,FALSE,N,FALSE
OHD004197257,2021,L,N,248.0263403,0,248.0263403,0,L,FALSE,N,FALSE
OHD004197257,2023,L,N,155.3019632,0,155.3019633,0,L,FALSE,N,FALSE
OHD004198388,2015,L,N,110.202555,0,110.202555,0,L,FALSE,N,FALSE
OHD004198388,2017,L,N,41.6555,0,41.6555,0,L,FALSE,N,FALSE
OHD004198388,2019,L,N,57.6655,0,57.6655,0,L,FALSE,N,FALSE
OHD004198388,2021,L,N,76.427,0,76.427,0,L,FALSE,N,FALSE
OHD004198388,2023,L,N,56.4665,0,56.4665,0,L,FALSE,N,FALSE
OHD004198917,2015,L,N,295.041,0,295.041,0,L,FALSE,Y,FALSE
OHD004198917,2017,L,N,468.1335,0,458.016,0,L,FALSE,Y,FALSE
OHD004198917,2019,L,N,606.002,0,578.729,0,L,FALSE,N,TRUE
OHD004198917,2021,L,N,760.107,0,759.747,0,L,FALSE,Y,FALSE
OHD004198917,2023,L,N,542.016,0,542.016,0,L,FALSE,Y,FALSE
OHD004198958,2015,L,N,33.0678742,0,33.0678742,0,L,FALSE,N,FALSE
OHD004198958,2017,L,N,26.924,0,26.924,0,L,FALSE,N,FALSE
OHD004198958,2019,L,N,33.5325,0,32.2675,0,L,FALSE,N,FALSE
OHD004198958,2021,L,N,21.324435,0,21.324455,0,L,FALSE,N,FALSE
OHD004198958,2023,L,N,45.0751771,0,37.3229521,0,L,FALSE,N,FALSE
OHD004199048,2015,L,N,192.5785,0,192.5785,0,L,FALSE,N,FALSE
OHD004199048,2017,L,N,207.897,0,180.053,0,L,FALSE,N,FALSE
OHD004199048,2019,L,N,158.167,0,148.6595,0,L,FALSE,N,FALSE
OHD004199048,2021,L,N,147.434,0,139.5455,0,L,FALSE,N,FALSE
OHD004199048,2023,L,N,145.478,0,134.505,0,L,FALSE,N,FALSE
OHD004199782,2015,L,N,153.6534364,0,153.6534364,0,L,FALSE,N,FALSE
OHD004199782,2017,L,N,285.958,0,285.958,0,L,FALSE,N,FALSE
OHD004199782,2019,L,N,235.9235,0,235.9235,0,L,FALSE,N,FALSE
OHD004199782,2021,L,N,217.2785,0,217.2785,0,L,FALSE,N,FALSE
OHD004199782,2023,L,N,135.165,0,135.165,0,L,FALSE,N,FALSE
OHD004203519,2015,L,N,2162.6790001,0,2121.903,0,L,FALSE,N,FALSE
OHD004203519,2017,L,N,1521.5555,0,1521.5555,0,L,FALSE,N,FALSE
OHD004203519,2019,L,N,1204.1665,0,1204.169,0,L,FALSE,N,FALSE
OHD004203519,2021,L,N,1054.38495,0,1054.38495,0,L,FALSE,N,FALSE
OHD004203519,2023,L,N,1049.0305,0,1048.89,0,L,FALSE,N,FALSE
OHD004205365,2015,L,N,163.846,0,163.846,0,L,FALSE,N,FALSE
OHD004205365,2017,L,N,151.355,0,151.395,0,L,FALSE,N,FALSE
OHD004205365,2019,L,N,92.604,0,92.604,0,L,FALSE,N,FALSE
OHD004205365,2021,L,N,88.9987443,0,88.9987443,0,L,FALSE,N,FALSE
OHD004205365,2023,L,N,192.834,0,192.834,0,L,FALSE,N,FALSE
OHD004207809,2015,L,N,386.74,0,386.74,0,L,FALSE,N,FALSE
OHD004207809,2017,L,N,354.75,0,354.75,0,L,FALSE,N,FALSE
OHD004207809,2019,L,N,403.464,0,403.464,0,L,FALSE,N,FALSE
OHD004207809,2021,L,N,550.25,0,550.25,0,L,FALSE,N,FALSE
OHD004207809,2023,L,N,514.4575,0,514.4575,0,L,FALSE,N,FALSE
OHD004210563,2015,L,N,2927.532245,0,2927.5329,0,L,FALSE,N,FALSE
OHD004210563,2017,L,N,1577.19478,0,1577.19478,0,L,FALSE,N,FALSE
OHD004210563,2019,L,N,740.745,0,740.745,0,L,FALSE,N,FALSE
OHD004210563,2021,L,N,1467.808,0,1467.808,0,L,FALSE,N,FALSE
OHD004210563,2023,L,N,788.8709,0,788.8709,0,L,FALSE,N,FALSE
OHD004212999,2015,L,N,1674.815,0,1647.353,0,L,FALSE,Y,FALSE
OHD004212999,2017,L,N,1536.968,0,1557.236,0,L,FALSE,Y,FALSE
OHD004212999,2019,L,N,1348.4029,0,1348.4029,0,L,FALSE,Y,FALSE
OHD004212999,2021,L,N,1214.4167,0,1214.4167,0,L,FALSE,Y,FALSE
OHD004212999,2023,L,N,1456.4863909,0,1456.4863909,0,L,FALSE,Y,FALSE
OHD004218673,2015,L,N,962.1855,0,962.1855,0,L,FALSE,N,FALSE
OHD004218673,2017,L,N,1342.7565,0,1342.7565,0,L,FALSE,N,FALSE
OHD004218673,2019,L,N,1514.7017179,0,1514.7017179,0,L,FALSE,N,FALSE
OHD004218673,2021,L,N,1429.54,0,1429.54,0,L,FALSE,N,FALSE
OHD004218673,2023,L,N,1930.9965,0,1927.8865,0,L,FALSE,N,FALSE
OHD004220810,2015,L,N,12462.68,0,12462.68,0,L,FALSE,N,FALSE
OHD004220810,2017,L,N,13812.8195,0,13812.8195,0,L,FALSE,N,FALSE
OHD004220810,2019,L,N,10035.1175,0,10035.1175,0,L,FALSE,N,FALSE
OHD004220810,2021,L,N,12193.11,0,12193.11,0,L,FALSE,N,FALSE
OHD004220810,2023,L,N,12488.7195,0,12487.7695,0,L,FALSE,N,FALSE
OHD004228631,2015,L,N,382.2925,0,382.2925,0,L,FALSE,N,FALSE
OHD004228631,2017,L,N,622.142,0,622.102,0,L,FALSE,N,FALSE
OHD004228631,2019,L,N,1347.8325,0,1347.8325,0,L,FALSE,N,FALSE
OHD004228631,2021,L,N,838.9445,0,838.9445,0,L,FALSE,N,FALSE
OHD004228631,2023,L,N,762.4675,0,762.4675,0,L,FALSE,N,FALSE
OHD004229506,2015,L,N,68.1495,0,68.1495,0,L,FALSE,N,FALSE
OHD004229506,2017,L,N,68.786,0,68.786,0,L,FALSE,N,FALSE
OHD004229506,2019,L,N,34.4105,0,34.4105,0,L,FALSE,N,FALSE
OHD004229506,2021,L,N,27.847,0,27.847,0,L,FALSE,N,FALSE
OHD004229506,2023,L,N,16.9955,0,16.9955,0,L,FALSE,N,FALSE
OHD004229845,2015,L,N,37.24,0,37.24,0,L,FALSE,N,FALSE
OHD004229845,2017,L,N,36.495,0,36.495,0,L,FALSE,N,FALSE
OHD004229845,2019,L,N,33.23,0,33.23,0,S,FALSE,N,FALSE
OHD004229845,2021,L,N,20.355,0,20.355,0,L,FALSE,N,FALSE
OHD004229845,2023,L,N,86.473,0,86.473,0,L,FALSE,N,FALSE
OHD004233003,2015,L,N,1098.221,0,1114.871,0,L,FALSE,N,FALSE
OHD004233003,2017,L,N,1303.595,0,1219.81,0,L,FALSE,N,FALSE
OHD004233003,2019,L,N,1532.4075,0,1566.2875,0,L,FALSE,N,FALSE
OHD004233003,2021,L,N,1333.809,0,1355.5055,0,L,FALSE,N,FALSE
OHD004233003,2023,L,N,1038.141,0,1048.3245,0,L,FALSE,N,FALSE
OHD004234480,2015,L,Y,27360.4639917,26990,370.4639917,0,L,FALSE,N,FALSE
OHD004234480,2017,L,Y,17554.7765,13985.6,3569.1765,0,L,FALSE,N,FALSE
OHD004234480,2019,L,Y,8729.1975,8525,204.1975,0,L,FALSE,N,FALSE
OHD004234480,2021,L,Y,31276.74,30807.04,469.57,0,L,FALSE,N,FALSE
OHD004234480,2023,L,Y,2893.6260361,1637.0438282,1256.5822079,0,L,FALSE,N,FALSE
OHD004234787,2015,L,N,76.3395,0,76.3395,0,L,FALSE,N,FALSE
OHD004234787,2017,L,N,31.7825,0,31.7825,0,L,FALSE,N,FALSE
OHD004234787,2019,L,N,114.8195,0,114.8195,0,L,FALSE,N,FALSE
OHD004234787,2021,L,N,49.8985,0,49.8985,0,L,FALSE,N,FALSE
OHD004234787,2023,L,N,88.4715,0,88.4715,0,L,FALSE,N,FALSE
OHD004236170,2015,L,Y,53.7727418,11.2287418,41.569,0,L,FALSE,N,FALSE
OHD004236170,2017,L,Y,52.4505,14.7235,37.727,0,L,FALSE,N,FALSE
OHD004236170,2019,L,Y,101.294,13.8715,87.4225,0,L,FALSE,N,FALSE
OHD004236170,2021,L,Y,73.9655,8.5175,65.448,0,L,FALSE,N,FALSE
OHD004236170,2023,L,Y,122.0855,9.3085,112.777,0,L,FALSE,N,FALSE
OHD004237715,2015,L,N,101.962125,0,101.961985,0,L,FALSE,N,FALSE
OHD004237715,2017,L,N,142.09,0,142.09,0,L,FALSE,N,FALSE
OHD004237715,2019,L,N,91.823,0,91.823,0,L,FALSE,N,FALSE
OHD004237715,2021,L,N,96.2015,0,96.2015,0,L,FALSE,N,FALSE
OHD004237715,2023,L,N,99.25,0,99.25,0,L,FALSE,N,FALSE
OHD004240313,2015,L,N,36.4335,0,36.4335,0,L,FALSE,N,FALSE
OHD004240313,2017,L,N,18.6035,0,18.6035,0,L,FALSE,N,FALSE
OHD004240313,2019,L,N,20.425,0,20.425,0,L,FALSE,N,FALSE
OHD004240313,2021,L,N,126.5478026,0,118.9353026,0,L,FALSE,N,FALSE
OHD004240313,2023,L,N,49.4345,0,49.4345,0,L,FALSE,N,FALSE
OHD004245809,2015,L,N,105.408,0,105.408,0,L,FALSE,N,FALSE
OHD004245809,2017,L,N,52.44,0,52.44,0,L,FALSE,N,FALSE
OHD004245809,2019,L,N,64.03,0,64.03,0,L,FALSE,N,FALSE
OHD004245809,2021,L,N,107.357,0,107.357,0,L,FALSE,N,FALSE
OHD004245809,2023,L,N,231.057,0,188.9305,0,L,FALSE,N,FALSE
OHD004249348,2015,L,N,60.2,0,53.34,0,L,FALSE,N,FALSE
OHD004249348,2017,L,N,54.5,0,47.96,0,L,FALSE,N,FALSE
OHD004249348,2019,L,N,58.629,0,54.98,0,L,FALSE,N,FALSE
OHD004249348,2021,L,N,93.889,0,95.326,0,L,FALSE,N,FALSE
OHD004249348,2023,L,N,54.3995,0,43.2,0,L,FALSE,N,FALSE
OHD004254702,2015,L,N,64.1092358,0,64.1092357,0,L,FALSE,N,FALSE
OHD004254702,2017,L,N,85.886,0,85.886,0,L,FALSE,N,FALSE
OHD004254702,2019,L,N,72.426,0,72.426,0,L,FALSE,N,FALSE
OHD004254702,2021,L,N,65.811,0,65.811,0,L,FALSE,N,FALSE
OHD004254702,2023,L,N,73.843,0,73.843,0,L,FALSE,N,FALSE
OHD004259792,2015,L,N,7210.5674999,0,7372.945,0,L,FALSE,N,FALSE
OHD004259792,2017,L,N,7508.085,0,7508.085,0,L,FALSE,N,FALSE
OHD004259792,2019,L,N,7128.09,0,6863.9675,0,L,FALSE,N,FALSE
OHD004259792,2021,L,N,5777.3175,0,5624.6475,0,L,FALSE,N,FALSE
OHD004259792,2023,L,N,8036.735,0,7850.9075,0,L,FALSE,N,FALSE
OHD004264784,2015,L,N,1187.383,0,1181.973,0,L,FALSE,N,FALSE
OHD004264784,2017,L,N,1775.825,0,1775.825,0,L,FALSE,N,FALSE
OHD004264784,2019,L,N,1096.779,0,1096.779,0,L,FALSE,N,FALSE
OHD004264784,2021,L,N,1122.8895,0,1122.8895,0,L,FALSE,N,FALSE
OHD004264784,2023,L,N,959.794,0,959.794,0,L,FALSE,N,FALSE
OHD004274031,2015,L,Y,70.973,6181.7595,1523.502,6275.0375,L,FALSE,Y,FALSE
OHD004274031,2017,L,Y,18.5825,5826.0586459,1125.794,5928.1046459,L,FALSE,Y,FALSE
OHD004274031,2019,L,Y,16.062,8254.086,773.0055,8422.394,L,FALSE,Y,FALSE
OHD004274031,2021,L,Y,22.8375,8095.138,1054.402,8193.2245,L,FALSE,Y,FALSE
OHD004274031,2023,L,Y,3004.936,17201.7445,4612.4835,17511.0665,L,FALSE,Y,FALSE
OHD004281598,2015,L,N,8005.005,0,8005.005,0,L,FALSE,N,FALSE
OHD004281598,2017,L,N,920.832,0,920.832,0,L,FALSE,N,FALSE
OHD004281598,2019,L,N,381.175,0,381.175,0,L,FALSE,N,FALSE
OHD004281598,2021,L,N,448.09,0,448.09,0,L,FALSE,N,FALSE
OHD004281598,2023,L,N,628.313,0,628.313,0,L,FALSE,N,FALSE
OHD004282976,2015,L,N,1389.1315,0,1389.1315,0,L,FALSE,N,FALSE
OHD004282976,2017,L,N,1150.2695,0,1150.2695,0,L,FALSE,N,FALSE
OHD004282976,2019,L,N,1400.9075,0,1400.9075,0,L,FALSE,N,FALSE
OHD004282976,2021,L,N,1960.1065,0,1960.1065,0,L,FALSE,N,FALSE
OHD004282976,2023,L,N,52.9575,0,52.9575,0,L,FALSE,N,FALSE
OHD004284188,2015,L,Y,344.805,86.33,258.45,0,L,FALSE,N,FALSE
OHD004284188,2017,L,Y,241.917,21.15,220.7695,0,L,FALSE,N,FALSE
OHD004284188,2019,L,Y,369.1315,31.95,337.1815,0,L,FALSE,N,FALSE
OHD004284188,2021,L,Y,114.445545,28.809,85.636545,0,L,FALSE,N,FALSE
OHD004284188,2023,L,N,72.968,0,41.876845,0,L,FALSE,N,FALSE
OHD004287322,2015,L,N,418.1257105,0,418.1257105,0,L,FALSE,N,FALSE
OHD004287322,2017,L,N,454.6068157,0,454.6068157,0,L,FALSE,N,FALSE
OHD004287322,2019,L,N,545.736,0,545.736,0,L,FALSE,N,FALSE
OHD004287322,2021,L,N,532.402,0,532.402,0,L,FALSE,N,FALSE
OHD004287322,2023,L,N,3987.9885001,0,4047.3555,0,L,FALSE,N,FALSE
OHD004288056,2015,L,N,652.4125244,0,652.4125244,0,L,FALSE,N,FALSE
OHD004288056,2017,L,N,455.131403,0,455.131403,0,L,FALSE,N,FALSE
OHD004288056,2019,L,N,380.6217442,0,380.6217441,0,L,FALSE,N,FALSE
OHD004288056,2021,L,N,286.104,0,286.104,0,L,FALSE,N,FALSE
OHD004288056,2023,L,N,249.510175,0,249.510175,0,L,FALSE,N,FALSE
OHD004288890,2015,L,N,2297.4315,0,2297.4315,0,L,FALSE,N,FALSE
OHD004288890,2017,L,N,1793.9663145,0,1793.9663145,0,L,FALSE,N,FALSE
OHD004288890,2019,L,N,118.710805,0,118.710805,0,L,FALSE,N,FALSE
OHD004288890,2021,L,N,404.359995,0,404.359995,0,L,FALSE,N,FALSE
OHD004288890,2023,L,N,389.102,0,389.102,0,L,FALSE,N,FALSE
OHD004291506,2015,L,N,80.3077305,0,80.3077305,0,L,FALSE,N,FALSE
OHD004291506,2017,L,N,101.6393496,0,101.6393496,0,L,FALSE,N,FALSE
OHD004291506,2019,L,N,103.8400307,0,103.8400307,0,L,FALSE,N,FALSE
OHD004291506,2021,L,N,139.321487,0,139.321487,0,L,FALSE,N,FALSE
OHD004291506,2023,L,N,90.5030771,0,90.5030771,0,L,FALSE,N,FALSE
OHD004293775,2015,L,Y,48.11388,48.332525,0,0,L,FALSE,Y,FALSE
OHD004293775,2017,L,Y,2705.245695,44.549695,2660.696,0,L,FALSE,Y,FALSE
OHD004293775,2019,L,Y,5337.3631883,56.162395,5281.2007933,0,L,FALSE,Y,FALSE
OHD004293775,2021,L,Y,1453.1148766,62.436125,1390.6912621,0,L,FALSE,Y,FALSE
OHD004293775,2023,L,Y,79.7054968,59.350815,20.3546818,0,L,FALSE,Y,FALSE
OHD004294567,2015,L,N,226.0025,0,226.0025,0,L,FALSE,N,FALSE
OHD004294567,2017,L,N,155.5325,0,155.5325,0,L,FALSE,N,FALSE
OHD004294567,2019,L,N,282.59,0,282.59,0,L,FALSE,N,FALSE
OHD004294567,2021,L,N,127.2375,0,127.2375,0,L,FALSE,N,FALSE
OHD004294567,2023,L,N,328.75,0,328.75,0,L,FALSE,N,FALSE
OHD004304689,2015,L,Y,9385.762,17290.315155,5452.53,13300.343155,L,FALSE,Y,FALSE
OHD004304689,2017,L,Y,7617.6005,15874.629165,3670.707,11942.523665,L,FALSE,Y,FALSE
OHD004304689,2019,L,Y,6144.3385001,15498.237595,3869.116,12170.078595,L,FALSE,Y,FALSE
OHD004304689,2021,L,Y,6414.6640001,13833.43642,3025.2425,10654.18492,L,FALSE,Y,FALSE
OHD004304689,2023,L,Y,4423.6100001,14399.1295,1217.66,11207.497,L,FALSE,Y,FALSE
OHD004343117,2015,L,N,487.095,0,492.045,0,L,FALSE,N,FALSE
OHD004343117,2017,L,N,459.5055,0,465.6055,0,L,FALSE,N,FALSE
OHD004343117,2019,L,N,773.9065001,0,768.014,0,L,FALSE,N,FALSE
OHD004343117,2021,L,N,912.945,0,897.145,0,L,FALSE,N,FALSE
OHD004343117,2023,L,N,1064.073,0,1064.073,0,L,FALSE,N,FALSE
OHD004347308,2015,L,N,2182.156,0,2182.156,0,L,FALSE,N,FALSE
OHD004347308,2017,L,N,2277.6725,0,2277.6725,0,L,FALSE,N,FALSE
OHD004347308,2019,L,N,1739.4495,0,1739.4495,0,L,FALSE,N,FALSE
OHD004347308,2021,L,N,1361.968,0,1361.968,0,L,FALSE,N,FALSE
OHD004347308,2023,L,N,1684.795,0,1684.795,0,L,FALSE,N,FALSE
OHD004460143,2015,L,N,5317.643,0,5317.643,0,L,FALSE,N,FALSE
OHD004460143,2017,L,N,4389.0275,0,4389.0275,0,L,FALSE,N,FALSE
OHD004460143,2019,L,N,4913.531,0,4913.531,0,L,FALSE,N,FALSE
OHD004460143,2021,L,N,3838.9695,0,3838.9695,0,L,FALSE,N,FALSE
OHD004460143,2023,L,N,4932.3775,0,4932.3775,0,L,FALSE,N,FALSE
OHD004461208,2015,L,N,37.08635,0,37.08635,0,L,FALSE,N,FALSE
OHD004461208,2017,L,N,18.117181,0,18.117181,0,L,FALSE,N,FALSE
OHD004461208,2019,L,N,42.6966284,0,42.6966284,0,S,FALSE,N,FALSE
OHD004461208,2021,L,N,31.5752085,0,31.5752085,0,S,FALSE,N,FALSE
OHD004461208,2023,L,N,40.1492552,0,40.1492552,0,L,FALSE,N,FALSE
OHD004465100,2015,L,N,10779.08578,0,10779.08578,0,L,FALSE,N,FALSE
OHD004465100,2017,L,N,16833.932,0,16833.932,0,L,FALSE,N,FALSE
OHD004465100,2019,L,N,12321.10335,0,12321.10335,0,L,FALSE,N,FALSE
OHD004465100,2021,L,Y,14436.1271262,1846,12590.4271262,0,L,FALSE,N,FALSE
OHD004465100,2023,L,N,13329.305,0,13329.305,0,L,FALSE,N,FALSE
OHD004465423,2015,L,N,126.12,0,125.1475,0,L,FALSE,N,FALSE
OHD004465423,2017,L,N,93.133,0,86.4605,0,L,FALSE,N,FALSE
OHD004465423,2019,L,N,71.3285,0,71.3285,0,L,FALSE,N,FALSE
OHD004465423,2021,L,N,50.202615,0,50.202615,0,L,FALSE,N,FALSE
OHD004465423,2023,L,N,65.647995,0,65.647995,0,L,FALSE,N,FALSE
OHD004467874,2015,L,N,304.408,0,304.408,0,L,FALSE,N,FALSE
OHD004467874,2017,L,N,320.784,0,320.784,0,L,FALSE,N,FALSE
OHD004467874,2019,L,N,226.0225,0,226.0225,0,L,FALSE,N,FALSE
OHD004467874,2021,L,N,242.347,0,242.347,0,L,FALSE,N,FALSE
OHD004467874,2023,L,N,140.365,0,140.365,0,L,FALSE,N,FALSE
OHD004469375,2015,L,N,2285.5065,0,2285.5065,0,L,FALSE,N,FALSE
OHD004469375,2017,L,N,2615.88,0,2615.88,0,L,FALSE,N,FALSE
OHD004469375,2019,L,N,2205.9575,0,2205.9575,0,L,FALSE,N,FALSE
OHD004469375,2021,L,N,2671.25,0,2671.25,0,L,FALSE,N,FALSE
OHD004469375,2023,L,N,2617.7055,0,2617.7055,0,L,FALSE,N,FALSE
OHD004528873,2015,L,N,62.638,0,62.638,0,L,FALSE,N,FALSE
OHD004528873,2017,L,N,61.9138634,0,61.9138634,0,L,FALSE,N,FALSE
OHD004528873,2019,L,N,83.9341765,0,73.2268124,0,L,FALSE,N,FALSE
OHD004528873,2021,L,N,108.7531247,0,108.7531247,0,L,FALSE,N,FALSE
OHD004528873,2023,L,N,92.5634939,0,92.5634939,0,L,FALSE,N,FALSE
OHD004855292,2015,L,N,3381.388,0,3381.388,0,L,FALSE,N,FALSE
OHD004855292,2017,L,N,2883.9,0,2883.9,0,L,FALSE,N,FALSE
OHD004855292,2019,L,Y,3521.8125,17.13,3504.6825,0,L,FALSE,N,FALSE
OHD004855292,2021,L,N,4045.347,0,4045.347,0,L,FALSE,N,FALSE
OHD004855292,2023,L,N,3336.01485,0,3336.01485,0,L,FALSE,N,FALSE
OHD005034707,2015,L,N,480.2455,0,480.2455,0,L,FALSE,N,FALSE
OHD005034707,2017,L,N,477.2536465,0,477.2536465,0,L,FALSE,N,FALSE
OHD005034707,2019,L,N,253.839,0,253.839,0,L,FALSE,N,FALSE
OHD005034707,2021,L,N,336.708,0,336.708,0,L,FALSE,N,FALSE
OHD005034707,2023,L,N,399.7680761,0,399.3666,0,L,FALSE,N,FALSE
OHD005035167,2015,L,N,40.3776229,0,40.3776229,0,L,FALSE,N,FALSE
OHD005035167,2017,L,N,33.218602,0,33.218602,0,L,FALSE,N,FALSE
OHD005035167,2019,L,N,36.200605,0,36.200605,0,L,FALSE,N,FALSE
OHD005035167,2021,L,N,29.0959893,0,29.0959893,0,L,FALSE,N,FALSE
OHD005035167,2023,L,N,26.1458883,0,26.1458883,0,L,FALSE,N,FALSE
OHD005039722,2015,L,N,131.3555,0,131.3555,0,L,FALSE,N,FALSE
OHD005039722,2017,L,N,140.2727936,0,140.2727936,0,L,FALSE,N,FALSE
OHD005039722,2019,L,N,166.843347,0,166.8433471,0,L,FALSE,N,FALSE
OHD005039722,2021,L,N,115.9816429,0,124.0593287,0,L,FALSE,N,FALSE
OHD005039722,2023,L,N,61.2105,0,61.2105,0,L,FALSE,N,FALSE
OHD005041322,2015,L,N,43.775,0,43.775,0,L,FALSE,N,FALSE
OHD005041322,2017,L,N,61.1955,0,61.1955,0,L,FALSE,N,FALSE
OHD005041322,2019,L,N,43.427,0,43.427,0,L,FALSE,N,FALSE
OHD005041322,2021,L,N,15.7865,0,15.7865,0,L,FALSE,N,FALSE
OHD005041322,2023,L,N,33.755,0,33.755,0,L,FALSE,N,FALSE
OHD005045919,2015,L,N,172.5515,0,172.5515,0,L,FALSE,N,FALSE
OHD005045919,2017,L,N,345.26,0,345.26,0,L,FALSE,N,FALSE
OHD005045919,2019,L,N,313.672,0,313.672,0,L,FALSE,N,FALSE
OHD005045919,2021,L,N,325.5735,0,325.5735,0,L,FALSE,N,FALSE
OHD005045919,2023,L,N,185.939,0,185.939,0,L,FALSE,N,FALSE
OHD005046511,2015,L,N,1585.377,0,1585.357,0,L,FALSE,N,FALSE
OHD005046511,2017,L,N,1686.599,0,1829.48,0,L,FALSE,N,FALSE
OHD005046511,2019,L,N,2281.387,0,2403.047,0,L,FALSE,N,FALSE
OHD005046511,2021,L,N,2009.9315,0,2009.9315,0,L,FALSE,N,FALSE
OHD005046511,2023,L,N,2579.6675,0,2579.6675,0,L,FALSE,N,FALSE
OHD005048947,2015,L,Y,94827.188,90159.907,95368.188,90159.907,L,FALSE,Y,FALSE
OHD005048947,2017,L,Y,84050.05,84014.8485,91524.2,84014.8485,L,FALSE,Y,FALSE
OHD005048947,2019,L,Y,87465.47,87355.8015,94856.67,87355.8015,L,FALSE,Y,FALSE
OHD005048947,2021,L,Y,91782.96,77921.278,91767.76,77921.278,L,FALSE,Y,FALSE
OHD005048947,2023,L,Y,89813.77,76530.5205,90620.4,76530.5205,L,FALSE,Y,FALSE
OHD005049184,2015,L,N,194.9280183,0,194.9280183,0,L,FALSE,N,FALSE
OHD005049184,2017,L,N,177.977126,0,177.977126,0,L,FALSE,N,FALSE
OHD005049184,2019,L,N,209.6295,0,209.6295,0,L,FALSE,N,FALSE
OHD005049184,2021,L,N,230.2560067,0,230.2560067,0,L,FALSE,N,FALSE
OHD005049184,2023,L,N,206.4015376,0,206.4015376,0,L,FALSE,N,FALSE
OHD005053095,2015,L,N,65.1199917,0,65.1199916,0,L,FALSE,N,FALSE
OHD005053095,2017,L,N,57.5926248,0,57.5926249,0,L,FALSE,N,FALSE
OHD005053095,2019,L,N,43.1120439,0,43.1120439,0,L,FALSE,N,FALSE
OHD005053095,2021,L,N,22.2961372,0,22.2961372,0,L,FALSE,N,FALSE
OHD005053095,2023,L,N,20.23,0,20.23,0,L,FALSE,N,FALSE
OHD005057542,2015,L,Y,7999.38,316.46,7999.38,316.46,L,FALSE,Y,FALSE
OHD005057542,2017,L,Y,3192.7125,283.58,3192.7125,283.58,L,FALSE,N,FALSE
OHD005057542,2019,L,Y,3770.9355,252.29,3698.7255,252.29,L,FALSE,N,FALSE
OHD005057542,2021,L,Y,5057.63,29.59,4718.489,29.59,L,FALSE,N,FALSE
